"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KPADIOAM_00410",566.559266949346,0.632739721313806,0.106330742588062,5.95067527897472,2.67038420691064e-09,4.75938096016451e-09
"KPADIOAM_01184",3183.02541286705,0.362121721472607,0.060906559087561,5.94552913343882,2.75565231349722e-09,4.90829093495109e-09
"KPADIOAM_00034",132.950297807753,-1.04384784656937,0.175698355729226,-5.94113611500196,2.83053459530066e-09,5.03852793693082e-09
"KPADIOAM_00182",125.112424008915,-1.0576478430673,0.17858962730893,-5.92222436993919,3.1761586944015e-09,5.65023996880764e-09
"KPADIOAM_01825",1418.0504908255,-0.40609881656275,0.0686339960187523,-5.91687560275224,3.2811465984849e-09,5.83337637328648e-09
"KPADIOAM_01067",21.5077531003945,3.13500265197759,0.530110918181554,5.91386169281634,3.34178524662198e-09,5.93748784179042e-09
"KPADIOAM_02301",11981.646685336,0.397986917090511,0.0673751268944541,5.90703031571241,3.48329671475358e-09,6.18507067374207e-09
"KPADIOAM_03044",893.751378203611,0.498065508933389,0.0844452307448895,5.89808926495865,3.67735028918294e-09,6.52558371192277e-09
"KPADIOAM_00999",423.170432861824,-0.635906965397979,0.107822819547954,-5.89770299148188,3.6859667606076e-09,6.53681380202105e-09
"KPADIOAM_02466",866.435862648769,-0.548704865075085,0.0931732716395099,-5.88908015592755,3.88351066219743e-09,6.88287218480029e-09
"KPADIOAM_02515",17.4334030118363,4.40782755325043,0.749222364143602,5.88320339087688,4.02400916922573e-09,7.12746075417106e-09
"KPADIOAM_01338",844.164785893902,0.519218958984421,0.0882843678337144,5.88121058942599,4.07276583488902e-09,7.20935067551297e-09
"KPADIOAM_00901",192.315568095682,-0.869704896034178,0.148376153024096,-5.86148702677945,4.58740322697742e-09,8.11530094085107e-09
"KPADIOAM_00214",910.729848681712,-0.578889693107423,0.098810590143971,-5.85857945250562,4.66843250886165e-09,8.25353445409513e-09
"KPADIOAM_02264",4045.64218454222,-0.392264194118437,0.0672338630461969,-5.83432479328028,5.40088258305827e-09,9.54256124910172e-09
"KPADIOAM_02258",1395.20338018172,0.466419008890899,0.0801061669127801,5.82251063640004,5.79701091807228e-09,1.02361311451993e-08
"KPADIOAM_02816",36.1194270687849,1.89199460827399,0.325799197199727,5.80724146816767,6.35105104457947e-09,1.1207506383177e-08
"KPADIOAM_02658",2519.23667314994,0.3798657887743,0.065554441907474,5.79466131845736,6.84591921166823e-09,1.20733278936643e-08
"KPADIOAM_02914",88.7332291880551,1.23094120004117,0.212540297767737,5.79156617812935,6.97330717713029e-09,1.22904001265029e-08
"KPADIOAM_02226",186.051440140577,0.82064881298279,0.141749598837868,5.78942599986784,7.0627363850693e-09,1.24403439285715e-08
"KPADIOAM_01024",4114.87128985732,-0.426861697629455,0.0738330709384485,-5.7814430878178,7.40625370624139e-09,1.30373794446899e-08
"KPADIOAM_01603",648.247098486313,-0.548315361402213,0.0951301044100084,-5.76384694206775,8.22179829759016e-09,1.44640872759945e-08
"KPADIOAM_01156",5723.46668765071,0.339934945203464,0.0591004370038526,5.75181779419506,8.82889265859699e-09,1.55225515849918e-08
"KPADIOAM_01350",816.523826577029,-0.502805739872024,0.0875524188706667,-5.74291089107171,9.30627061078283e-09,1.63517928259573e-08
"KPADIOAM_00672",487.179753555488,0.549392451129819,0.0957356182248164,5.73864212000676,9.5438655489908e-09,1.67589575128867e-08
"KPADIOAM_00437",22563.0317188647,0.294937465240323,0.0516476338092985,5.71057071712786,1.12597937269786e-08,1.97599697039176e-08
"KPADIOAM_00162",281.17163205262,0.677089672308,0.118618046422122,5.70815059538633,1.14210347832125e-08,2.00306300648484e-08
"KPADIOAM_01352",2053.97328232494,0.390055771653517,0.0686097458858203,5.68513651548344,1.30708206268913e-08,2.291002118468e-08
"KPADIOAM_01215",7900.19934434978,0.299293547897347,0.0527324573914078,5.67569885233745,1.38123586138749e-08,2.41949163457023e-08
"KPADIOAM_01288",67.3848462749508,-1.47411623822465,0.26012375228428,-5.66698052476823,1.45335854318073e-08,2.54426798888931e-08
"KPADIOAM_00699",148.496153318443,-0.880276167719541,0.155417008683237,-5.66396287753597,1.47916420344049e-08,2.58785800932607e-08
"KPADIOAM_03134",326.781074642266,-0.656530589173615,0.115933819610364,-5.66297730360402,1.48768843415345e-08,2.60117861467344e-08
"KPADIOAM_00024",598.380635056328,0.51023171206638,0.0901212002111273,5.66161692111354,1.49953281299129e-08,2.62028455456643e-08
"KPADIOAM_00615",719.153454739709,-0.568334182377464,0.100414486345001,-5.6598823841492,1.51476773764037e-08,2.64528815796976e-08
"KPADIOAM_00734",48.7444631716852,1.57090746092834,0.277631847800058,5.65823940364242,1.52933708396879e-08,2.66909960225951e-08
"KPADIOAM_02132",18.5166833549024,3.02638710330397,0.535018692204374,5.65660068965947,1.5440041393183e-08,2.69305239684517e-08
"KPADIOAM_02456",15.9689991858484,4.27233255303465,0.756638138575546,5.6464673603128,1.63778241927267e-08,2.85487759112997e-08
"KPADIOAM_01320",910.540791538319,0.523529330520943,0.0927267750736469,5.64593484573509,1.64286059100942e-08,2.86198335884995e-08
"KPADIOAM_02484",1871.10117868057,0.41495869079602,0.0737746779598088,5.62467641027294,1.85856035935595e-08,3.23577510461911e-08
"KPADIOAM_01787",1373.78878062452,0.47992818458855,0.0853413963589606,5.62362704460435,1.86989127997305e-08,3.25351972404568e-08
"KPADIOAM_00454",4476.88905762646,-0.376082180488862,0.0668981264896423,-5.62171469102487,1.89071338026035e-08,3.28774688216909e-08
"KPADIOAM_01630",349.581565577669,0.654484116387748,0.116968947190718,5.59536639515625,2.20156331373312e-08,3.82595279035007e-08
"KPADIOAM_01183",3150.58114250832,0.333334492160284,0.0596325140797293,5.58981115092033,2.27316696871842e-08,3.94798664415108e-08
"KPADIOAM_01755",239.703463903326,0.732856949060681,0.131420916298714,5.57641028308559,2.45532451801446e-08,4.2617631518635e-08
"KPADIOAM_03126",301.716726071021,-0.751177197353001,0.134736642872456,-5.57515150547486,2.47314531574729e-08,4.2900887474742e-08
"KPADIOAM_00285",330.817906456374,0.688015401584398,0.123518847263741,5.57012485807391,2.54556847452963e-08,4.41303952168152e-08
"KPADIOAM_02785",56.4990021043106,1.42013839066857,0.255103806315693,5.56690396422832,2.59305209891456e-08,4.49263180509332e-08
"KPADIOAM_01334",1058.38847670668,0.572607750557637,0.102938865036579,5.5626001933688,2.65784339350479e-08,4.60209610620799e-08
"KPADIOAM_01322",6722.77389739184,-0.426944266245873,0.0768653320277309,-5.55444509225359,2.78495034713957e-08,4.81926295686115e-08
"KPADIOAM_02389",10530.2273098085,-0.305377491680672,0.0550429698978578,-5.54798355261999,2.88983053764401e-08,4.99772750971485e-08
"KPADIOAM_00568",1312.2253552859,-0.439210502719447,0.0792157678397953,-5.54448331054115,2.94823451987571e-08,5.09564792697211e-08
"KPADIOAM_00493",1835.68326877956,-0.416092957613742,0.0750480277404243,-5.5443556631884,2.95038590486206e-08,5.09628327097395e-08
"KPADIOAM_02158",5255.52200853766,0.302206563166628,0.0545348409311871,5.54153194556773,2.99836860725261e-08,5.17603571656841e-08
"KPADIOAM_01504",276.145100106886,-0.671535758579009,0.12131495519059,-5.53547382121195,3.10388094749495e-08,5.35494436412625e-08
"KPADIOAM_02550",335.750836774833,0.621610669199893,0.112352749527681,5.5326698439787,3.15392794040302e-08,5.43800369688076e-08
"KPADIOAM_00288",365.166619015906,0.581035564468526,0.105146225410455,5.52597644090753,3.27658101207882e-08,5.64607475965572e-08
"KPADIOAM_03156",52.9101501907981,-1.46295259022087,0.265341869294069,-5.51346304340508,3.51840943846735e-08,6.05912945491333e-08
"KPADIOAM_00904",3962.30827804328,-0.327417959943812,0.0594653338703825,-5.5060308020382,3.67014341910982e-08,6.31662635445588e-08
"KPADIOAM_02740",1789.69896519264,-0.43757519119047,0.0794864161513067,-5.50503107798346,3.69103150958597e-08,6.34875197043174e-08
"KPADIOAM_01214",990.391637214796,0.4262380591975,0.0779576876236712,5.46755646800479,4.56281873012201e-08,7.84354579540227e-08
"KPADIOAM_02455",23.0817203313606,2.5144522499661,0.459961423297948,5.46665899052435,4.58597092642675e-08,7.87860429152208e-08
"KPADIOAM_00450",49.5486808407802,1.73318992342788,0.31706746916748,5.46631266833744,4.5949354065233e-08,7.88926109160882e-08
"KPADIOAM_02483",5824.61581541162,-0.363180231591025,0.0666043726182674,-5.45279862738947,4.95832076518452e-08,8.5080615171965e-08
"KPADIOAM_01571",224.682131324323,0.711179711039769,0.130452699677514,5.45162892602334,4.99105174319145e-08,8.55908453199159e-08
"KPADIOAM_01058",18.5180634200695,5.85967609311546,1.08033257228847,5.42395577382517,5.82943109864885e-08,9.99081262677851e-08
"KPADIOAM_03139",953.051213596013,0.502812343843611,0.092776565447978,5.41960506315089,5.97308393624101e-08,1.0230875782878e-07
"KPADIOAM_02521",76.5890495508873,1.1568359845891,0.213759108912831,5.41186754787999,6.23708174615109e-08,1.06766582077613e-07
"KPADIOAM_02858",253.202880221543,0.735106176549331,0.135890968734776,5.40952929685908,6.31906133885115e-08,1.08105139192202e-07
"KPADIOAM_01333",3409.91418239864,-0.336909292417337,0.0623367587513325,-5.40466490664523,6.49296631969284e-08,1.11013792790918e-07
"KPADIOAM_02517",33.9197846772281,-1.84713646782657,0.341934983828692,-5.40201077744061,6.58979898291861e-08,1.12602007740421e-07
"KPADIOAM_02827",39.6281641905225,1.68717024163208,0.312432193621394,5.40011649272162,6.65976367517708e-08,1.13729496831924e-07
"KPADIOAM_01923",368.877984290928,0.575566723453194,0.106599530475653,5.39933638436288,6.68878540496018e-08,1.14156869187403e-07
"KPADIOAM_01491",210.699716999388,0.713806036308874,0.132303455400742,5.39521839506599,6.84402546082624e-08,1.16736601442272e-07
"KPADIOAM_01553",1314.23123665584,-0.391716152269871,0.0726163168098619,-5.39432691547187,6.87808913658755e-08,1.17247617322378e-07
"KPADIOAM_01283",119.863618934116,-0.952849095615988,0.177306012263681,-5.37403714319035,7.69929868219414e-08,1.3116813556964e-07
"KPADIOAM_00688",525.047508166427,0.501093950626103,0.093359219600405,5.36737509986565,7.98907954855995e-08,1.36023839512728e-07
"KPADIOAM_02070",89.4893946583607,-1.05877408801903,0.197477838310169,-5.36148307617216,8.25414568600748e-08,1.4045321158382e-07
"KPADIOAM_01853",2493.74659642207,0.349775687918499,0.0653908085962492,5.3490038650258,8.84396534107798e-08,1.50400053449165e-07
"KPADIOAM_00351",1144.20846331558,-0.410694145587215,0.0769656808206496,-5.33606850752403,9.49835266038512e-08,1.61432442300537e-07
"KPADIOAM_01759",51.873082322152,-1.42422473205502,0.267369434603337,-5.3268045921852,9.99555963783473e-08,1.69781889924458e-07
"KPADIOAM_00314",427.785670954482,0.562221447259762,0.105851453981323,5.31141922111873,1.08774784047218e-07,1.84652143804458e-07
"KPADIOAM_02922",18.3434858233773,2.89589726021953,0.545238775401297,5.31124599142485,1.088782466929e-07,1.84718023041339e-07
"KPADIOAM_01348",2661.82218080957,0.407908249881645,0.0769531197807815,5.3007370077219,1.15336130867363e-07,1.95558056906858e-07
"KPADIOAM_02741",675.336962566568,-0.497633150287231,0.094107572004214,-5.28791827999715,1.23716222643887e-07,2.09642495903669e-07
"KPADIOAM_02224",2204.71395434282,0.432645377495398,0.0819086947090735,5.28204458674485,1.27750096436893e-07,2.16349748381864e-07
"KPADIOAM_00781",4644.4890331003,-0.33966500552754,0.0643958480058171,-5.27464139453303,1.33015930073919e-07,2.25134189704495e-07
